customer_id,Age,gender,MaritalStatus,Education,EmploymentType,MonthsEmployed,Income,CreditScore,num_dependents,HasDependents,city_tier,residential_status,years_at_current_address,mobile_stability_years,segment_category,detailed_segment,LoanID,LoanAmount,LoanTerm,InterestRate,LoanPurpose,emi,DTIRatio,NumCreditLines,HasCoSigner,HasMortgage,credit_inquiries_6m,oldest_credit_line_years,credit_utilization_ratio,credit_lines_per_year,loan_restructuring_history,settlement_history,moratorium_months_remaining,expense_housing,expense_food_groceries,expense_transportation,expense_healthcare,expense_education,expense_insurance_investments,expense_lifestyle_entertainment,expense_personal_care,expense_family_social,expense_communication,expense_discretionary_vices,total_monthly_expense,expense_to_income_ratio,healthcare_current_spend,healthcare_spending_multiplier,pharmacy_expense_monthly,hospital_visits_6m,health_insurance_coverage,dining_out_monthly,food_delivery_monthly,shopping_monthly,fuel_expense_monthly,cab_rides_monthly,cab_expense_monthly,ott_subscriptions_count,ott_monthly_spend,gym_membership,grocery_online_pct,ontime_payment_rate_12m,max_dpd_last_12m,num_dpd_30_plus,cheque_bounce_count_12m,partial_payment_count_12m,avg_delay_days,payment_channel,auto_debit_success_rate,manual_payment_pct,payment_day_consistency,salary_credit_day,salary_delay_days,salary_increment_pct_yoy,variable_pay_pct,bonus_received_last_year,app_login_frequency_month,app_login_duration_avg_sec,notification_dismiss_speed_sec,statement_open_rate,password_resets_30d,emi_calculator_usage_30d,loan_inquiry_page_visits,customer_service_calls_30d,subscription_cascade_phase,wallet_velocity,wallet_to_bank_frequency,instant_cashouts_month,p2p_borrow_requests_30d,cash_to_digital_ratio,peak_to_offpeak_ratio,discretionary_spending_change_pct,digital_engagement_score,balance_trajectory_pct,merchant_downgrade_score,savings_rate,savings_rate_pct,avg_monthly_balance_6m,min_balance_violations_6m,fd_rd_total,fd_rd_interest_monthly,mutual_fund_value,stock_portfolio_value,gold_value,epf_ppf_balance,property_owned_count,property_value_total,property_loan_outstanding,num_two_wheelers,num_four_wheelers,vehicle_age_years,vehicle_loan_outstanding,total_financial_assets,total_assets,total_outstanding_debt,total_debt_to_assets,asset_to_debt_ratio,net_worth,rental_income_monthly,monthly_pension,pf_contribution_regular,num_bank_accounts,employer_health_score,employer_stock_change_pct,peer_default_rate,industry_stress_index,customer_concentration_risk,cash_deposit_frequency_month,cash_deposit_avg_amount,cash_deposit_before_emi_days,cash_deposit_consistency_score,cash_sufficiency_ratio,monthly_revenue,profit_margin_pct,num_employees,gst_filing_regular,supplier_payment_delay_days,business_vintage_years,revenue_variance_cv,working_capital_days,multi_platform_count,platform_rating,platform_active_days_month,platform_daily_earning_avg,zero_income_days_month,income_cv_daily,institution_ranking,gpa,campus_placement_rate,expected_starting_salary,scholarship_amount_monthly,parent_income_monthly,parent_income_stable,family_transfer_monthly,Default,target,delinquency_prob,days_to_default,financial_stress_score,financial_stress_index,behavioral_risk_score,income_stability_index,emi_to_income_ratio,emi_to_savings_ratio,liquidity_ratio,financial_cushion_months,debt_service_coverage,months_of_runway,bounce_per_credit_line,loan_burden_score
CUST_000684,22,F,Married,Master's,GIG_WORKER,19,25385.06,540,4,1,3,OWN,13,11.6,GIG_WORKER,GIG_WORKER_3,LN_234884,128244.91,48,14.25,Personal,3520.4,13.87,5,0,0,0,21.4,44.95,0.23,0,0,0,3353.13,3253.93,1865.86,855.55,1239.33,1751.78,3731.63,861.03,915.57,301.23,1431.38,19560.41,0.771,855.55,1.0,366.64,0,0,2038.98,1162.87,1014.48,679.42,5,1566.19,4,107.53,0,34.2,0.77,0,2,0,1,2.7,WALLET,0.0,0.714,0.484,0,0,0.0,0.0,0,13,17.29,7.1,0.463,2,0,0,0,2,10.22,5,1,0,0.35,1.56,-4.08,59.6,-1.23,0,23.1,23.1,42433.04,0,140998.97,704.99,413996.56,68893.54,0.0,162442.17,0,0.0,0.0,1,1,1.8,285536.25,786331.24,786331.24,413781.16,0.5262,1.9004,372550.08,0.0,0.0,0,2,61.0,-13.11,0.2158,7.4,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,4,3.6,21,1046.74,0,0.305,0,0.0,0.0,0.0,0.0,0.0,0,4172.53,0,0,0.1117,,15.1,15.1,25.8,92.3,13.87,8.3,12.053,40.2,7.211,2.2,0.0,25.9
CUST_000685,22,M,Married,High School,STUDENT,0,12962.77,727,0,0,2,RENT,16,14.2,STUDENT,STUDENT_2,LN_162691,50000.0,60,10.7,Other,1079.77,8.33,6,0,0,1,5.4,34.27,1.11,0,1,0,4542.85,1916.72,453.7,514.73,687.74,300.89,38.49,284.65,369.27,114.38,969.92,10193.33,0.786,514.73,1.0,2318.43,0,0,2666.44,308.31,2283.41,3259.05,0,2915.87,2,338.82,0,72.4,0.721,0,0,0,0,6.0,AUTO_DEBIT,0.917,0.0,0.511,0,0,0.0,0.0,0,5,39.02,7.67,0.898,0,1,0,1,1,6.43,1,0,0,0.33,1.21,19.74,69.8,-1.19,3,21.73,21.73,27293.01,0,103380.1,516.9,156788.13,99415.56,44350.58,78401.34,0,0.0,0.0,1,0,7.6,0.0,437985.13,482335.7,50000.0,0.1037,9.6467,432335.7,0.0,0.0,0,1,47.9,-2.11,0.1235,9.6,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,257,5.61,81.7,41053.66,2559.56,44318.47,0,0.0,0,0,0.0304,,11.1,11.1,5.0,90.9,8.33,3.96,25.277,43.0,12.005,2.7,0.0,22.0
CUST_000686,42,M,Married,High School,SALARIED_PRIVATE,76,90646.34,778,1,1,1,PG,14,4.0,SALARIED_PRIVATE,SALARIED_PRIVATE_1,LN_927191,282903.4,60,11.59,Other,6234.35,6.88,2,0,0,2,8.4,23.84,0.24,0,0,1,24114.64,8941.91,6955.75,2832.38,1876.82,3024.61,11641.02,3927.68,2418.06,2092.97,7182.75,75008.6,0.827,2832.38,1.0,871.14,0,0,0.0,1315.48,3417.14,2681.14,7,0.0,1,0.0,0,33.9,0.762,0,1,0,0,0.0,CHEQUE,0.0,0.45,0.417,5,0,10.6,17.3,0,10,28.26,5.04,0.837,0,0,0,0,4,5.55,2,0,0,0.48,1.44,12.04,70.2,-4.94,0,7.08,7.08,122107.32,0,761269.49,3806.35,957273.78,421998.75,0.0,398864.79,0,0.0,0.0,1,0,11.5,0.0,2539406.8,2539406.8,282903.4,0.1114,8.9762,2256503.4,0.0,0.0,1,3,47.7,12.28,0.0377,54.8,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2849.56,0,0,0.0244,,20.0,20.0,18.3,92.7,6.88,5.11,19.586,33.9,14.54,1.6,0.0,17.0
CUST_000687,72,F,Single,PhD,RETIRED,391,35828.72,722,3,1,1,OWN,15,14.6,RETIRED,RETIRED_1,LN_960840,202772.12,48,10.76,Personal,5216.7,14.56,6,0,0,1,15.2,20.91,0.39,0,0,1,7593.73,9361.69,4788.19,614.67,2136.39,2340.15,4845.06,1450.57,1255.73,702.46,1973.34,37061.96,1.034,614.67,1.0,1797.43,0,0,1962.27,2711.06,4077.98,4220.26,6,1920.13,4,113.83,0,5.6,1.0,0,0,0,0,0.0,UPI,0.0,0.679,0.846,0,0,0.0,0.0,0,7,67.4,7.19,0.818,0,0,0,0,4,8.06,0,0,0,0.21,1.29,3.13,69.4,13.97,2,5.22,5.22,91687.1,2,342037.27,1710.19,200573.43,212064.72,158788.03,437764.35,0,0.0,0.0,1,1,3.0,227310.95,1192439.75,1351227.79,430083.07,0.3183,3.1418,921144.72,0.0,18651.67,0,2,65.3,-25.37,0.0294,15.5,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5187.87,0,0,0.0218,,13.1,13.1,18.6,88.2,14.56,5.69,17.576,32.2,6.868,2.5,0.0,12.1
CUST_000688,47,M,Divorced,High School,SALARIED_GOVT,164,62141.27,737,1,1,1,OWN,19,11.7,SALARIED_GOVT,SALARIED_GOVT_1,LN_560931,592059.41,120,7.0,Auto,6874.31,11.06,5,0,0,1,18.8,52.72,0.27,0,0,0,13359.02,4752.33,5124.28,1738.34,4885.31,4919.69,2572.08,2403.69,1916.65,1527.83,7111.46,50310.68,0.81,1738.34,1.0,1717.86,0,1,0.0,981.21,3579.39,4349.37,4,1159.26,0,665.92,1,13.6,0.81,30,1,0,0,3.2,UPI,0.0,0.432,0.723,25,0,11.8,0.0,1,8,28.46,10.22,0.746,0,0,0,0,2,0.63,2,0,0,0.5,1.39,11.51,74.8,-4.07,-1,8.22,8.22,140855.32,0,297941.41,1489.71,635397.63,164301.94,348119.4,50547.99,0,0.0,0.0,2,1,10.0,0.0,1148188.97,1496308.37,592059.41,0.3957,2.5273,904248.96,0.0,0.0,1,2,67.2,-5.7,0.032,12.3,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.063,,16.4,16.4,10.1,84.9,11.06,4.88,20.49,22.8,9.04,2.8,0.0,25.9
CUST_000689,44,M,Single,Master's,BUSINESS_OWNER,89,66768.7,748,1,1,1,RENT,5,6.3,BUSINESS_OWNER,BUSINESS_OWNER_1,LN_353024,5237049.62,12,7.25,Home,453755.14,679.59,2,0,1,3,22.6,41.89,0.09,0,0,3,14278.03,11601.01,6293.82,3071.05,13.68,3600.49,10287.48,2520.22,2581.98,1665.54,2273.81,58187.1,0.871,3071.05,1.0,1834.01,0,0,2049.31,1760.57,30.49,2144.02,3,1034.53,3,263.56,0,18.0,0.885,0,1,1,0,1.9,CHEQUE,0.0,0.942,0.773,0,0,0.0,0.0,0,12,35.61,4.14,0.983,1,0,0,0,2,2.94,0,0,0,0.29,1.38,-9.91,75.8,29.57,0,-5.0,-5.0,79843.23,1,881684.05,4408.42,593489.52,109175.54,281550.81,0.0,2,2113136.82,932056.41,1,0,2.1,0.0,1584349.11,3979036.75,6169106.03,1.5504,0.645,-2190069.28,0.0,0.0,0,2,63.8,5.91,0.0262,42.2,0.163,2,45368.75,9,84.4,1.25,190918.96,11.3,14,1,2,1.8,0.158,92,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3574.69,1,1,1.0,21.0,100.0,100.0,10.8,40.4,679.59,568.31,0.176,27.2,0.147,1.4,0.5,287.9
CUST_000690,54,M,Married,High School,SELF_EMPLOYED,46,61387.43,757,1,1,2,FAMILY,17,0.9,SELF_EMPLOYED,SELF_EMPLOYED_2,LN_339757,2930458.18,24,12.61,Home,138777.99,226.07,2,0,0,0,0.9,50.45,2.22,0,0,0,18270.63,10756.04,4740.97,613.87,6527.61,3079.22,6313.53,2121.25,5523.4,838.76,5861.15,64646.42,1.053,613.87,1.0,2882.64,0,1,1749.54,1293.03,4025.74,2656.84,4,1523.91,3,634.05,0,56.6,0.954,0,0,0,0,0.0,CHEQUE,0.0,0.682,0.707,0,0,0.0,0.0,0,11,62.06,1.77,0.952,0,0,0,0,2,5.89,2,0,0,0.32,1.19,-13.77,68.6,10.21,-1,22.56,22.56,145347.56,1,382005.22,1910.03,0.0,430417.15,273689.76,610629.24,0,0.0,0.0,1,1,8.3,0.0,1423051.61,1696741.37,2930458.18,1.7271,0.579,-1233716.81,0.0,0.0,0,2,82.2,-8.12,0.0989,33.1,0.0,5,7336.64,9,68.0,1.59,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1760.7,1,1,0.795,51.0,100.0,100.0,9.4,36.0,226.07,95.48,1.047,22.0,0.442,2.2,0.0,106.9
CUST_000691,57,M,Married,High School,SALARIED_GOVT,16,55649.94,833,4,1,2,OWN,4,14.2,SALARIED_GOVT,SALARIED_GOVT_2,LN_195943,241775.17,36,12.19,Medical,8052.13,14.47,4,0,0,2,23.6,41.09,0.17,0,0,3,12595.19,9641.73,3311.76,8321.19,3161.7,3847.79,1220.39,1763.23,2332.39,947.46,5107.36,46702.73,0.839,8321.19,3.0,765.6,0,1,1595.84,0.0,4767.64,1979.76,7,2160.05,1,399.11,0,36.5,1.0,0,0,0,0,1.3,NET_BANKING,0.0,0.591,0.817,5,16,-2.7,0.0,1,3,52.44,5.01,0.392,0,0,0,0,1,9.04,1,0,0,0.27,1.59,-24.04,46.3,20.87,0,9.27,9.27,66147.3,0,166019.44,830.1,421666.29,14961.59,0.0,350817.29,0,0.0,0.0,2,1,3.9,0.0,953464.61,953464.61,241775.17,0.2536,3.9436,711689.44,0.0,0.0,0,1,77.8,-3.31,0.0543,38.2,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2544.21,0,0,0.0143,,11.2,11.2,18.2,93.6,14.47,12.17,8.215,20.4,6.911,1.4,0.0,18.1
CUST_000692,33,F,Single,Master's,BUSINESS_OWNER,115,106326.99,790,1,1,2,FAMILY,19,6.7,BUSINESS_OWNER,BUSINESS_OWNER_2,LN_860278,1773251.21,12,11.91,Business,157476.7,148.11,3,0,0,3,24.0,22.28,0.12,0,0,0,19454.41,19934.36,5318.84,2168.7,3036.83,3473.95,4954.66,296.39,3837.93,2761.65,4548.12,69785.82,0.656,2168.7,1.0,200.0,0,1,3788.66,304.14,0.0,3499.03,7,2131.24,2,510.5,0,35.5,1.0,0,0,0,0,0.0,UPI,0.0,0.73,0.818,0,0,0.0,0.0,0,5,38.29,8.06,0.655,0,0,0,0,1,5.4,2,0,0,0.33,0.89,-11.74,63.3,-9.08,1,10.4,10.4,252778.45,0,1028065.97,5140.33,712710.62,88384.32,846141.75,803930.37,0,0.0,0.0,0,0,3.9,0.0,2633091.28,3479233.03,1773251.21,0.5097,1.9621,1705981.82,0.0,0.0,0,2,54.8,-6.22,0.0296,32.5,0.363,4,38350.08,1,91.8,1.36,214299.46,30.8,4,1,6,21.9,0.378,109,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2924.68,0,0,0.1555,,65.4,65.4,9.8,48.2,148.11,62.3,1.605,37.7,0.675,3.6,0.0,65.9
CUST_000693,28,F,Single,High School,SALARIED_PRIVATE,10,35861.98,853,3,1,2,FAMILY,10,11.1,SALARIED_PRIVATE,SALARIED_PRIVATE_2,LN_924867,714017.22,12,10.41,Business,62909.52,175.42,4,0,0,0,6.1,55.29,0.66,0,0,2,10951.8,7720.13,1369.64,1597.01,987.35,1548.45,3786.98,61.88,1607.62,1176.29,1623.64,32430.79,0.904,1597.01,1.0,200.0,0,1,2007.45,273.13,4192.11,1584.03,4,2133.42,3,1158.24,0,9.1,0.985,0,0,0,0,0.0,NET_BANKING,0.0,0.611,0.759,10,0,2.9,0.0,1,10,7.53,2.6,0.897,0,2,0,1,1,5.75,0,1,0,0.34,0.74,34.19,67.1,-5.98,-3,-5.0,-5.0,47641.19,0,301113.51,1505.57,255122.67,0.0,48532.77,311947.39,2,11826554.51,5349602.53,0,0,0.7,0.0,868183.57,12743270.84,6063619.75,0.4758,2.1016,6679651.09,9976.02,0.0,1,2,69.4,-2.1,0.071,28.5,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,278.2,0,0,0.3406,,83.3,83.3,8.1,52.1,175.42,132.05,0.757,26.8,0.57,1.5,0.0,87.2
CUST_000694,42,M,Widowed,Bachelor's,GIG_WORKER,3,26810.42,766,2,1,3,PG,8,3.4,GIG_WORKER,GIG_WORKER_3,LN_723028,50000.0,84,11.19,Personal,861.23,3.21,4,0,0,1,21.6,25.73,0.19,0,1,0,2491.66,4932.43,2324.2,1523.09,1499.84,1068.0,1657.54,658.01,1396.99,875.77,361.39,18788.91,0.701,1523.09,1.0,723.44,0,1,2184.13,1407.81,4392.12,4414.04,3,869.58,4,1107.38,0,34.3,0.935,0,0,1,0,0.0,CASH,0.0,0.798,1.0,0,0,0.0,0.0,0,7,24.58,2.05,0.429,0,0,0,0,2,7.6,1,0,1,0.51,1.61,-3.48,47.5,2.96,1,24.24,24.24,85441.45,1,95833.45,479.17,162805.03,0.0,59005.78,54870.55,1,2679371.16,1447038.01,0,1,7.1,0.0,313509.03,3051885.98,1497038.01,0.4905,2.0386,1554847.97,0.0,0.0,0,3,83.1,4.06,0.1745,41.8,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,3,4.4,15,616.8,2,0.487,0,0.0,0.0,0.0,0.0,0.0,0,2752.73,0,0,0.0141,,13.0,13.0,19.8,94.4,3.21,1.01,99.209,16.7,31.13,4.5,0.25,11.0
CUST_000695,31,F,Married,Bachelor's,SALARIED_PRIVATE,40,87757.68,656,3,1,3,FAMILY,3,2.9,SALARIED_PRIVATE,SALARIED_PRIVATE_3,LN_703697,648685.55,24,15.44,Personal,31588.96,36.0,1,0,0,1,8.8,25.69,0.11,0,0,0,25525.24,16713.09,7028.91,5293.8,7090.12,2680.89,951.68,917.61,6865.14,958.98,4520.74,78546.22,0.895,5293.8,1.0,1575.25,0,0,3778.94,912.97,569.2,3081.39,1,538.7,2,858.42,0,29.9,0.935,0,0,0,0,0.0,UPI,0.0,0.298,0.844,7,0,4.2,26.4,1,6,53.04,11.53,0.408,0,0,0,1,2,5.63,2,1,0,0.05,0.84,-9.35,62.1,22.75,0,25.07,25.07,180908.54,0,665745.76,3328.73,657486.08,38958.16,125057.79,573092.01,2,6405399.83,916203.51,0,1,1.9,0.0,1935282.0,8465739.61,1564889.06,0.1848,5.4098,6900850.55,9620.62,0.0,1,4,82.2,1.88,0.1826,24.7,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1657.95,0,0,0.0816,,11.5,11.5,25.2,92.0,36.0,17.46,5.727,24.6,2.778,2.3,0.0,24.1
CUST_000696,47,M,Married,Master's,SELF_EMPLOYED,5,43918.01,676,1,1,3,OWN,17,11.7,SELF_EMPLOYED,SELF_EMPLOYED_3,LN_139893,167401.35,36,7.0,Personal,5168.87,11.77,3,0,0,1,9.2,83.81,0.33,0,0,3,15943.84,7538.39,2385.42,2315.0,2571.14,2791.99,2815.98,336.36,1488.6,806.79,2727.39,41720.88,0.95,2315.0,1.0,1377.55,0,1,1211.87,1393.15,2691.52,2310.07,6,1402.96,3,647.51,0,37.8,0.854,0,1,0,1,0.8,UPI,0.0,0.627,0.675,0,0,0.0,0.0,0,6,104.88,7.84,0.756,0,0,0,1,1,0.79,2,1,1,0.24,1.46,-0.58,66.2,-16.85,4,21.86,21.86,187267.25,2,418737.92,2093.69,275030.46,148316.11,129672.01,233338.81,1,3278644.26,356186.56,2,1,4.9,0.0,1075423.3,4483739.57,523587.91,0.1168,8.5635,3960151.66,0.0,0.0,0,2,82.1,-0.14,0.1162,25.0,0.0,1,15696.98,5,72.3,0.5,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,6384.31,0,0,0.1007,,23.6,23.6,13.5,84.7,11.77,2.76,36.23,25.8,8.497,4.5,0.0,34.2
CUST_000697,23,M,Divorced,Master's,SALARIED_PRIVATE,76,61791.56,734,1,1,3,RENT,2,6.3,SALARIED_PRIVATE,SALARIED_PRIVATE_3,LN_534669,2702448.61,12,11.92,Home,240004.13,388.41,4,0,0,0,9.2,26.33,0.43,0,0,2,8498.97,10834.53,8390.52,3546.55,7540.59,1064.35,5684.35,1622.74,718.9,1943.52,6044.26,55889.28,0.904,3546.55,1.0,2059.73,0,0,992.54,0.0,3270.2,4720.08,3,2987.17,2,402.68,1,7.8,0.815,0,0,1,0,1.7,WALLET,0.0,0.326,0.655,15,0,6.7,14.9,0,9,49.61,2.26,0.597,0,0,0,1,1,3.29,1,0,0,0.22,1.24,-4.64,55.9,3.93,1,6.67,6.67,165680.96,0,284282.97,1421.41,788392.9,264748.34,0.0,0.0,2,12909217.18,7125423.88,0,0,8.6,0.0,1337424.21,14246641.39,9827872.49,0.6898,1.4496,4418768.9,0.0,0.0,0,3,65.1,-7.07,0.0116,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.9952,58.0,100.0,100.0,12.2,42.2,388.41,144.86,0.69,23.9,0.257,3.0,0.25,168.8
CUST_000698,35,M,Married,Bachelor's,BUSINESS_OWNER,0,8000.0,634,1,1,1,RENT,5,1.2,BUSINESS_OWNER,BUSINESS_OWNER_1,LN_280663,50000.0,36,11.73,Auto,1654.33,20.68,3,0,0,1,11.0,43.75,0.27,0,0,0,1871.45,971.28,1142.57,472.88,549.51,528.52,1078.74,314.18,289.43,207.49,656.08,8082.13,1.01,472.88,1.0,606.26,0,1,1960.46,1984.86,3188.69,4828.52,6,1250.42,4,832.65,1,38.1,0.869,15,0,0,0,1.7,AUTO_DEBIT,0.965,0.0,0.656,0,0,0.0,0.0,0,13,36.72,7.05,0.688,1,0,0,0,1,7.53,4,1,0,0.44,1.35,-33.83,70.9,-0.69,0,13.04,13.04,15434.9,0,6147.69,30.74,14609.07,1270.25,21503.41,11222.39,1,2923434.25,789692.3,0,0,4.4,0.0,33249.4,2978187.07,839692.3,0.2819,3.5468,2138494.77,0.0,0.0,0,2,70.9,4.01,0.066,17.8,0.115,2,2049.76,8,65.4,1.55,25381.44,20.0,12,1,4,2.9,0.449,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1580.19,1,1,0.2481,15.0,9.4,9.4,20.7,95.3,20.68,10.72,9.33,4.1,4.836,1.9,0.0,25.3
CUST_000699,38,M,Single,Bachelor's,SELF_EMPLOYED,17,89392.98,730,1,1,1,PG,17,1.6,SELF_EMPLOYED,SELF_EMPLOYED_1,LN_363126,289443.25,60,12.68,Medical,6538.72,7.31,4,0,0,1,7.6,29.11,0.53,0,0,0,10512.58,13328.46,10605.19,6656.79,0.0,3227.49,10634.26,1863.62,4912.82,1977.5,6105.43,69824.15,0.781,6656.79,1.0,640.08,1,0,0.0,1713.25,2449.18,2547.05,4,1948.71,2,417.48,0,62.5,0.735,0,2,1,1,8.0,AUTO_DEBIT,0.857,0.0,0.71,0,0,0.0,0.0,0,11,93.9,5.77,0.865,0,1,0,0,1,6.63,4,0,0,0.26,1.11,-12.22,74.0,20.97,0,8.16,8.16,142961.1,0,0.0,0.0,1200175.52,661845.89,41900.56,352168.89,2,3853917.17,524767.32,0,1,11.2,195980.64,2214190.3,6110008.03,1010191.21,0.1653,6.0484,5099816.82,5243.77,0.0,0,4,67.4,-3.84,0.0213,41.4,0.0,1,25864.55,1,42.7,0.83,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4027.15,0,0,0.0086,,11.7,11.7,5.8,89.2,7.31,4.57,21.864,31.7,13.671,2.0,0.25,19.6
CUST_000700,50,M,Widowed,Bachelor's,SALARIED_GOVT,159,57360.6,664,0,0,3,PG,3,7.0,SALARIED_GOVT,SALARIED_GOVT_3,LN_380826,2287222.81,60,9.37,Home,47886.83,83.48,3,0,1,1,12.9,33.46,0.23,1,0,0,14513.45,4149.98,4388.17,1147.52,4599.93,4420.08,2215.57,747.85,1096.36,2037.64,2260.68,41577.25,0.725,1147.52,1.0,1141.29,1,1,1236.08,1219.96,4127.08,0.0,3,1833.29,3,698.96,0,45.6,0.755,0,0,0,1,1.7,UPI,0.0,0.486,0.872,28,0,3.4,0.0,1,8,46.66,1.5,0.698,0,1,0,0,1,3.11,3,0,1,0.23,1.33,-36.92,54.1,8.7,1,11.62,11.62,107446.73,3,186112.61,930.56,377566.97,4586.09,152713.95,0.0,1,4403908.81,697306.51,0,0,5.9,0.0,568265.66,5124888.42,2984529.32,0.5824,1.7172,2140359.1,0.0,0.0,1,2,54.7,5.59,0.0791,46.8,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5462.51,0,0,0.2535,,39.2,39.2,17.8,77.6,83.48,44.57,2.244,13.7,1.198,2.6,0.0,50.8
CUST_000701,46,M,Single,Master's,SALARIED_GOVT,99,66870.52,748,4,1,3,FAMILY,1,1.0,SALARIED_GOVT,SALARIED_GOVT_3,LN_725669,747506.18,36,12.86,Auto,25137.05,37.59,1,0,0,1,24.2,68.57,0.04,0,0,0,20597.03,14762.84,7067.97,3382.0,2515.83,3300.51,3940.77,1547.52,3657.1,1705.4,3207.19,65684.16,0.982,3382.0,1.0,874.38,0,1,1241.83,1323.68,1811.19,1553.57,4,533.41,3,108.76,0,31.0,0.907,0,0,1,0,1.0,UPI,0.0,0.891,0.964,25,2,4.1,0.0,1,13,9.15,4.31,0.854,0,0,0,1,1,1.95,2,1,1,0.47,1.63,-11.49,73.7,0.69,0,9.49,9.49,71003.17,0,782022.6,3910.11,975820.91,737782.07,534848.57,433229.06,0,0.0,0.0,1,1,6.3,132491.24,2928854.63,3463703.2,879997.42,0.2541,3.936,2583705.79,0.0,0.0,1,2,77.0,-6.91,0.0326,7.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7431.82,0,0,0.0439,,20.4,20.4,14.3,86.4,37.59,35.4,2.825,44.6,2.66,1.1,1.0,38.4
CUST_000702,36,F,Divorced,Master's,GIG_WORKER,2,51111.53,689,1,1,2,PG,18,7.5,GIG_WORKER,GIG_WORKER_2,LN_101345,623375.7,36,12.61,Education,20887.78,40.87,5,0,0,0,18.5,25.51,0.27,0,0,0,11168.26,6865.8,3590.67,2837.81,880.55,1551.77,3649.35,1273.27,2864.44,255.56,1919.44,36856.92,0.721,2837.81,1.0,529.96,0,1,3070.81,1290.29,3378.9,2325.07,3,1633.84,3,684.86,0,49.3,0.732,0,0,1,0,0.6,CASH,0.0,0.731,0.531,0,0,0.0,0.0,0,4,57.28,2.99,0.959,0,0,0,0,1,7.3,2,0,1,0.44,0.91,-6.29,60.2,16.2,-3,17.29,17.29,101005.6,0,695456.02,3477.28,35133.55,0.0,233855.16,378500.99,0,0.0,0.0,1,1,7.9,135994.79,1109090.56,1342945.72,759370.49,0.5655,1.7685,583575.24,0.0,0.0,0,3,74.3,1.47,0.0249,22.5,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,4,5.0,15,1476.73,2,0.396,0,0.0,0.0,0.0,0.0,0.0,0,1016.58,0,0,0.0347,,19.1,19.1,4.9,85.4,40.87,20.68,4.836,30.1,2.447,2.7,0.2,32.0
